trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_net,RT_zscore,subject_file,schedule,catie_choice_probability
70,20:28.6,FALSE,RIGHT,2831,0,0,0,0,FALSE,1331,-0.628902464,1611000990_14.csv,schedule_4,0.769027565057563
71,20:32.1,TRUE,LEFT,3334,0,1,0,1,FALSE,1834,0.163467697,1611000990_14.csv,schedule_4,0.155458900615509
72,20:34.7,TRUE,LEFT,2750,0,0,0,0,FALSE,1250,-0.75650084,1611000990_14.csv,schedule_4,0.899091212034213
73,20:37.5,TRUE,LEFT,2840,0,0,0,0,FALSE,1340,-0.614724867,1611000990_14.csv,schedule_4,0.919100155083584
74,20:40.3,TRUE,LEFT,2783,0,0,0,0,FALSE,1283,-0.704516317,1611000990_14.csv,schedule_4,0.916516366812048
75,20:43.3,TRUE,LEFT,2908,0,0,0,0,FALSE,1408,-0.507605243,1611000990_14.csv,schedule_4,0.916836931568891
76,20:47.1,TRUE,LEFT,3745,0,0,0,0,FALSE,2245,0.810911308,1611000990_14.csv,schedule_4,0.917137511199548
77,20:50.1,TRUE,LEFT,3168,0,0,0,0,FALSE,1668,-0.098030209,1611000990_14.csv,schedule_4,0.917420639904627
78,20:53.6,TRUE,LEFT,3332,0,0,0,0,FALSE,1832,0.16031712,1611000990_14.csv,schedule_4,0.917688414618309
79,20:56.9,TRUE,LEFT,3217,0,0,0,0,FALSE,1717,-0.020841068,1611000990_14.csv,schedule_4,0.917942586654334
80,21:00.2,FALSE,RIGHT,3294,0,0,0,0,FALSE,1794,0.100456153,1611000990_14.csv,schedule_4,0.0818153689239063
81,21:02.9,TRUE,LEFT,2879,0,0,0,0,FALSE,1379,-0.553288612,1611000990_14.csv,schedule_4,0.205035193726779
82,21:05.8,FALSE,RIGHT,2908,0,1,1,0,FALSE,1408,-0.507605243,1611000990_14.csv,schedule_4,0.0998812674385073
83,21:08.6,TRUE,LEFT,2767,0,1,0,1,FALSE,1267,-0.729720934,1611000990_14.csv,schedule_4,0.204867497012839
84,21:11.9,TRUE,LEFT,3217,0,0,0,0,FALSE,1717,-0.020841068,1611000990_14.csv,schedule_4,0.90051194108066
85,21:14.6,TRUE,LEFT,2889,0,0,0,0,FALSE,1389,-0.537535726,1611000990_14.csv,schedule_4,0.920914343827516
86,21:17.5,TRUE,LEFT,2855,0,0,0,0,FALSE,1355,-0.591095538,1611000990_14.csv,schedule_4,0.918979764361872
87,21:20.4,TRUE,LEFT,2914,0,0,0,0,FALSE,1414,-0.498153511,1611000990_14.csv,schedule_4,0.91919126194588
88,21:23.3,FALSE,RIGHT,2777,0,0,0,0,FALSE,1277,-0.713968048,1611000990_14.csv,schedule_4,0.080605743452919
89,21:26.7,FALSE,RIGHT,3307,0,0,0,0,FALSE,1807,0.120934905,1611000990_14.csv,schedule_4,0.795340716910293
90,21:29.4,FALSE,RIGHT,2871,0,0,0,0,FALSE,1371,-0.565890921,1611000990_14.csv,schedule_4,0.786619223668982
91,21:32.1,TRUE,LEFT,2711,0,0,0,0,FALSE,1211,-0.817937095,1611000990_14.csv,schedule_4,0.23376790414418
92,21:34.8,TRUE,LEFT,2684,1,0,1,0,FALSE,1184,-0.860469887,1611000990_14.csv,schedule_4,0.899380612232001
93,21:37.7,TRUE,LEFT,2901,1,0,1,0,FALSE,1401,-0.518632263,1611000990_14.csv,schedule_4,0.640791540610693
94,21:40.5,TRUE,LEFT,2804,0,1,0,1,FALSE,1304,-0.671435256,1611000990_14.csv,schedule_4,0.908976667060385
95,21:43.2,FALSE,RIGHT,2675,1,0,0,1,FALSE,1175,-0.874647484,1611000990_14.csv,schedule_4,0.367848596904015
96,21:46.1,FALSE,RIGHT,2961,1,0,0,1,FALSE,1461,-0.424114947,1611000990_14.csv,schedule_4,0.680701695365056
97,21:48.9,FALSE,RIGHT,2757,1,1,1,1,FALSE,1257,-0.74547382,1611000990_14.csv,schedule_4,0.729361818495905
98,21:51.6,FALSE,RIGHT,2705,1,0,0,1,FALSE,1205,-0.827388827,1611000990_14.csv,schedule_4,0.749396945707072
99,21:54.3,FALSE,RIGHT,2739,1,0,0,1,FALSE,1239,-0.773829015,1611000990_14.csv,schedule_4,0.670882104447212
0,16:36.3,FALSE,LEFT,1500,0,1,1,0,FALSE,0,-4.148419106,1611000994_4.csv,schedule_4,0.5
1,16:39.6,TRUE,RIGHT,3145,1,0,1,0,FALSE,1645,3.816739259,1611000994_4.csv,schedule_4,0.1805
2,16:42.0,TRUE,RIGHT,2581,0,0,0,0,FALSE,1081,1.08582782,1611000994_4.csv,schedule_4,0.950000000000002
3,16:44.5,TRUE,RIGHT,2534,0,0,0,0,FALSE,1034,0.858251866,1611000994_4.csv,schedule_4,0.604632675940868
4,16:47.0,FALSE,LEFT,2493,0,0,0,0,FALSE,993,0.659728162,1611000994_4.csv,schedule_4,0.195198610344446
5,16:49.6,FALSE,LEFT,2561,0,0,0,0,FALSE,1061,0.988986989,1611000994_4.csv,schedule_4,0.700523134098576
6,16:52.0,TRUE,RIGHT,2385,0,0,0,0,FALSE,885,0.136787674,1611000994_4.csv,schedule_4,0.298828737684231
7,16:54.4,TRUE,RIGHT,2416,0,0,0,0,FALSE,916,0.286890962,1611000994_4.csv,schedule_4,0.799841702346716
8,16:56.9,TRUE,RIGHT,2532,0,0,0,0,FALSE,1032,0.848567783,1611000994_4.csv,schedule_4,0.820087664755284
9,16:59.3,FALSE,LEFT,2393,0,0,0,0,FALSE,893,0.175524007,1611000994_4.csv,schedule_4,0.17916119342304
10,17:02.0,TRUE,RIGHT,2662,1,0,1,0,FALSE,1162,1.478033186,1611000994_4.csv,schedule_4,0.29882641830937
11,17:04.4,TRUE,RIGHT,2394,1,0,1,0,FALSE,894,0.180366048,1611000994_4.csv,schedule_4,0.801737781679156
12,17:06.8,TRUE,RIGHT,2456,1,1,1,1,FALSE,956,0.480572625,1611000994_4.csv,schedule_4,0.896547768642746
13,17:09.1,FALSE,LEFT,2317,1,1,1,1,FALSE,817,-0.192471152,1611000994_4.csv,schedule_4,0.0875531771498308
14,17:11.4,FALSE,LEFT,2283,1,1,1,1,FALSE,783,-0.357100565,1611000994_4.csv,schedule_4,0.766067799954896
15,17:13.7,FALSE,LEFT,2269,1,0,0,1,FALSE,769,-0.424889147,1611000994_4.csv,schedule_4,0.878982785146846
16,17:15.9,TRUE,RIGHT,2227,0,0,0,0,FALSE,727,-0.628254892,1611000994_4.csv,schedule_4,0.0888282815290449
17,17:18.2,TRUE,RIGHT,2275,0,0,0,0,FALSE,775,-0.395836897,1611000994_4.csv,schedule_4,0.780538365851161
18,17:20.5,TRUE,RIGHT,2344,0,0,0,0,FALSE,844,-0.06173603,1611000994_4.csv,schedule_4,0.798789332164719
19,17:22.8,FALSE,LEFT,2277,0,0,0,0,FALSE,777,-0.386152814,1611000994_4.csv,schedule_4,0.199102028525746
20,17:25.2,TRUE,RIGHT,2354,1,0,1,0,FALSE,854,-0.013315614,1611000994_4.csv,schedule_4,0.301173534492123
21,17:27.5,TRUE,RIGHT,2327,1,0,1,0,FALSE,827,-0.144050736,1611000994_4.csv,schedule_4,0.703565756448124
22,17:29.8,TRUE,RIGHT,2285,1,1,1,1,FALSE,785,-0.347416482,1611000994_4.csv,schedule_4,0.704461830016929
23,17:32.2,FALSE,LEFT,2455,1,1,1,1,FALSE,955,0.475730583,1611000994_4.csv,schedule_4,0.292272633394897
24,17:34.5,FALSE,LEFT,2266,1,1,1,1,FALSE,766,-0.439415272,1611000994_4.csv,schedule_4,0.916064307952152
25,17:36.7,FALSE,LEFT,2206,1,0,0,1,FALSE,706,-0.729937765,1611000994_4.csv,schedule_4,0.93563274700772
26,17:38.9,FALSE,LEFT,2209,0,0,0,0,FALSE,709,-0.71541164,1611000994_4.csv,schedule_4,0.936136665708312
27,17:41.3,TRUE,RIGHT,2185,0,0,0,0,FALSE,685,-0.831620638,1611000994_4.csv,schedule_4,0.210643540449892
28,17:43.3,FALSE,LEFT,2236,0,0,0,0,FALSE,736,-0.584676518,1611000994_4.csv,schedule_4,0.226482064590083
29,17:45.9,TRUE,RIGHT,2568,0,0,0,0,FALSE,1068,1.022881279,1611000994_4.csv,schedule_4,0.302753465393513
30,17:48.2,TRUE,RIGHT,2344,0,0,0,0,FALSE,844,-0.06173603,1611000994_4.csv,schedule_4,0.782336946977239
31,17:50.6,TRUE,RIGHT,2341,0,0,0,0,FALSE,841,-0.076262155,1611000994_4.csv,schedule_4,0.80108886779867
32,17:52.8,FALSE,LEFT,2217,0,0,0,0,FALSE,717,-0.676675308,1611000994_4.csv,schedule_4,0.198632920519171
33,17:55.0,FALSE,LEFT,2179,0,0,0,0,FALSE,679,-0.860672887,1611000994_4.csv,schedule_4,0.698816512946293
34,17:57.5,TRUE,RIGHT,2503,1,0,1,0,FALSE,1003,0.708148578,1611000994_4.csv,schedule_4,0.278418928662729
35,17:59.8,TRUE,RIGHT,2314,1,0,1,0,FALSE,814,-0.206997277,1611000994_4.csv,schedule_4,0.696723274043859
36,18:02.3,TRUE,RIGHT,2435,1,1,1,1,FALSE,935,0.378889752,1611000994_4.csv,schedule_4,0.707024788713533
37,18:04.6,TRUE,RIGHT,2355,1,1,1,1,FALSE,855,-0.008473573,1611000994_4.csv,schedule_4,0.709371507948985
38,18:06.9,FALSE,LEFT,2322,1,1,1,1,FALSE,822,-0.168260944,1611000994_4.csv,schedule_4,0.290082235603986
39,18:09.2,FALSE,LEFT,2282,1,0,0,1,FALSE,782,-0.361942607,1611000994_4.csv,schedule_4,0.918709017810123
40,18:11.4,FALSE,LEFT,2216,0,0,0,0,FALSE,716,-0.68151735,1611000994_4.csv,schedule_4,0.908818724333422
41,18:13.6,TRUE,RIGHT,2216,1,0,1,0,FALSE,716,-0.68151735,1611000994_4.csv,schedule_4,0.218647703899189
42,18:15.9,TRUE,RIGHT,2297,0,0,0,0,FALSE,797,-0.289311983,1611000994_4.csv,schedule_4,0.707527958406056
43,18:18.5,FALSE,LEFT,2580,0,0,0,0,FALSE,1080,1.080985778,1611000994_4.csv,schedule_4,0.439951349127585
44,18:20.9,TRUE,RIGHT,2366,0,1,0,1,FALSE,866,0.044788884,1611000994_4.csv,schedule_4,0.318362004919929
45,18:23.3,FALSE,LEFT,2413,0,0,0,0,FALSE,913,0.272364838,1611000994_4.csv,schedule_4,0.20180345717352
46,18:25.5,FALSE,LEFT,2192,0,0,0,0,FALSE,692,-0.797726347,1611000994_4.csv,schedule_4,0.682750467708091
47,18:27.7,TRUE,RIGHT,2228,0,0,0,0,FALSE,728,-0.623412851,1611000994_4.csv,schedule_4,0.306407950957018
48,18:30.1,TRUE,RIGHT,2335,0,0,0,0,FALSE,835,-0.105314404,1611000994_4.csv,schedule_4,0.79951608181262
49,18:32.3,FALSE,LEFT,2267,0,0,0,0,FALSE,767,-0.43457323,1611000994_4.csv,schedule_4,0.18307016737781
50,18:34.6,FALSE,LEFT,2315,0,0,0,0,FALSE,815,-0.202155235,1611000994_4.csv,schedule_4,0.682971539790825
51,18:36.8,TRUE,RIGHT,2198,0,0,0,0,FALSE,698,-0.768674098,1611000994_4.csv,schedule_4,0.304043608282185
52,18:39.1,TRUE,RIGHT,2238,0,0,0,0,FALSE,738,-0.574992435,1611000994_4.csv,schedule_4,0.801003278408856
53,18:42.3,FALSE,LEFT,3137,0,1,1,0,FALSE,1637,3.778002927,1611000994_4.csv,schedule_4,0.1827006369476
54,18:44.6,TRUE,RIGHT,2422,0,1,0,1,FALSE,922,0.315943212,1611000994_4.csv,schedule_4,0.316826269444991
55,18:47.3,TRUE,RIGHT,2702,0,0,0,0,FALSE,1202,1.671714848,1611000994_4.csv,schedule_4,0.801371287912015
56,18:49.7,FALSE,LEFT,2383,1,0,0,1,FALSE,883,0.127103591,1611000994_4.csv,schedule_4,0.182513777728825
57,18:51.8,FALSE,LEFT,2137,0,0,0,0,FALSE,637,-1.064038633,1611000994_4.csv,schedule_4,0.876121296134887
58,18:54.3,TRUE,RIGHT,2444,0,0,0,0,FALSE,944,0.422468126,1611000994_4.csv,schedule_4,0.226820298515259
59,18:56.6,TRUE,RIGHT,2367,0,0,0,0,FALSE,867,0.049630926,1611000994_4.csv,schedule_4,0.703611853465609
60,18:58.9,FALSE,LEFT,2276,0,0,0,0,FALSE,776,-0.390994856,1611000994_4.csv,schedule_4,0.301292030957565
61,19:01.0,FALSE,LEFT,2057,0,1,1,0,FALSE,557,-1.451401957,1611000994_4.csv,schedule_4,0.679422975514841
62,19:03.3,TRUE,RIGHT,2314,0,1,0,1,FALSE,814,-0.206997277,1611000994_4.csv,schedule_4,0.305708873686853
63,19:05.6,FALSE,LEFT,2286,0,0,0,0,FALSE,786,-0.34257444,1611000994_4.csv,schedule_4,0.295242822354233
64,19:08.0,TRUE,RIGHT,2424,0,0,0,0,FALSE,924,0.325627295,1611000994_4.csv,schedule_4,0.319757206734958
65,19:10.3,FALSE,LEFT,2249,0,0,0,0,FALSE,749,-0.521729978,1611000994_4.csv,schedule_4,0.295441586955214
66,19:12.6,FALSE,LEFT,2334,0,0,0,0,FALSE,834,-0.110156445,1611000994_4.csv,schedule_4,0.680404551932723
67,19:15.1,TRUE,RIGHT,2482,0,0,0,0,FALSE,982,0.606465705,1611000994_4.csv,schedule_4,0.305649361596841
68,19:17.4,TRUE,RIGHT,2299,1,0,1,0,FALSE,799,-0.2796279,1611000994_4.csv,schedule_4,0.70557645774067
69,19:19.6,TRUE,RIGHT,2206,0,1,0,1,FALSE,706,-0.729937765,1611000994_4.csv,schedule_4,0.49637711517139
70,19:21.8,FALSE,LEFT,2268,0,0,0,0,FALSE,768,-0.429731188,1611000994_4.csv,schedule_4,0.365628560688122
71,19:23.9,TRUE,RIGHT,2076,0,1,0,1,FALSE,576,-1.359403168,1611000994_4.csv,schedule_4,0.319603736118205
72,19:26.0,FALSE,LEFT,2098,0,0,0,0,FALSE,598,-1.252878254,1611000994_4.csv,schedule_4,0.0834046451270044
73,19:28.2,TRUE,RIGHT,2157,0,0,0,0,FALSE,657,-0.967197802,1611000994_4.csv,schedule_4,0.319465473535301
74,19:30.6,FALSE,LEFT,2464,0,0,0,0,FALSE,964,0.519308957,1611000994_4.csv,schedule_4,0.0826504874046916
75,19:34.2,FALSE,LEFT,2454,0,0,0,0,FALSE,954,0.470888542,1611000994_4.csv,schedule_4,0.680662612427254
76,19:35.4,TRUE,RIGHT,2335,0,0,0,0,FALSE,835,-0.105314404,1611000994_4.csv,schedule_4,0.305778484699549
77,19:37.8,TRUE,RIGHT,2316,0,0,0,0,FALSE,816,-0.197313194,1611000994_4.csv,schedule_4,0.918709962777602
78,19:40.3,FALSE,LEFT,2543,0,0,0,0,FALSE,1043,0.90183024,1611000994_4.csv,schedule_4,0.101319054327064
79,19:42.8,FALSE,LEFT,2522,0,0,0,0,FALSE,1022,0.800147368,1611000994_4.csv,schedule_4,0.680303619350054
80,19:45.8,TRUE,RIGHT,2986,0,0,0,0,FALSE,1486,3.046854651,1611000994_4.csv,schedule_4,0.30567530896392
81,19:48.2,TRUE,RIGHT,2405,0,0,0,0,FALSE,905,0.233628505,1611000994_4.csv,schedule_4,0.919491091263761
82,19:50.5,FALSE,LEFT,2307,0,1,1,0,FALSE,807,-0.240891568,1611000994_4.csv,schedule_4,0.100693209082758
83,19:52.7,TRUE,RIGHT,2217,0,1,0,1,FALSE,717,-0.676675308,1611000994_4.csv,schedule_4,0.319476829201242
84,19:54.9,TRUE,RIGHT,2196,0,0,0,0,FALSE,696,-0.778358181,1611000994_4.csv,schedule_4,0.919235507315189
85,19:57.1,TRUE,RIGHT,2208,0,0,0,0,FALSE,708,-0.720253682,1611000994_4.csv,schedule_4,0.899739881269466
86,19:59.5,TRUE,RIGHT,2353,0,0,0,0,FALSE,853,-0.018157656,1611000994_4.csv,schedule_4,0.900597241682044
87,20:02.1,TRUE,RIGHT,2595,0,0,0,0,FALSE,1095,1.153616402,1611000994_4.csv,schedule_4,0.900934099423981
88,20:04.2,FALSE,LEFT,2137,0,0,0,0,FALSE,637,-1.064038633,1611000994_4.csv,schedule_4,0.200830111722273
89,20:06.6,TRUE,RIGHT,2385,0,0,0,0,FALSE,885,0.136787674,1611000994_4.csv,schedule_4,0.319228328140312
90,20:11.9,FALSE,LEFT,2543,0,0,0,0,FALSE,1043,0.90183024,1611000994_4.csv,schedule_4,0.0801650431265331
91,20:11.9,FALSE,LEFT,2336,0,0,0,0,FALSE,836,-0.100472362,1611000994_4.csv,schedule_4,0.681333581125195
92,20:13.7,TRUE,RIGHT,2249,1,0,1,0,FALSE,749,-0.521729978,1611000994_4.csv,schedule_4,0.305430684862686
93,20:16.0,TRUE,RIGHT,2271,1,0,1,0,FALSE,771,-0.415205064,1611000994_4.csv,schedule_4,0.706649642661408
94,20:18.6,TRUE,RIGHT,2564,0,1,0,1,FALSE,1064,1.003513113,1611000994_4.csv,schedule_4,0.704520949841631
95,20:20.9,TRUE,RIGHT,2246,0,1,0,1,FALSE,746,-0.536256103,1611000994_4.csv,schedule_4,0.633854707459094
96,20:23.2,FALSE,LEFT,2393,1,0,0,1,FALSE,893,0.175524007,1611000994_4.csv,schedule_4,0.0986669394462993
97,20:26.0,FALSE,LEFT,2755,1,1,1,1,FALSE,1255,1.928343051,1611000994_4.csv,schedule_4,0.865913745175444
98,20:28.1,FALSE,LEFT,2183,1,0,0,1,FALSE,683,-0.841304721,1611000994_4.csv,schedule_4,0.896452887603087
99,20:30.5,TRUE,RIGHT,2306,0,1,0,1,FALSE,806,-0.245733609,1611000994_4.csv,schedule_4,0.205919430720399
0,17:22.5,TRUE,LEFT,5308,1,0,1,0,FALSE,3808,4.924642805,1611001036_14.csv,schedule_4,0.5
1,17:25.9,FALSE,RIGHT,3438,0,1,1,0,FALSE,1938,1.552180352,1611001036_14.csv,schedule_4,0.0499999999999998
2,17:28.7,TRUE,LEFT,2862,0,0,0,0,FALSE,1362,0.513389779,1611001036_14.csv,schedule_4,0.311
3,17:31.7,TRUE,LEFT,3021,0,0,0,0,FALSE,1521,0.80013926,1611001036_14.csv,schedule_4,0.82103758835848
4,17:34.4,FALSE,RIGHT,2683,0,0,0,0,FALSE,1183,0.19057118,1611001036_14.csv,schedule_4,0.172095613434374
5,17:37.3,TRUE,LEFT,2909,0,0,0,0,FALSE,1409,0.598152204,1611001036_14.csv,schedule_4,0.195930105505085
6,17:39.7,TRUE,LEFT,2375,0,0,0,0,FALSE,875,-0.364893224,1611001036_14.csv,schedule_4,0.828857954112537
7,17:42.1,TRUE,LEFT,2420,0,0,0,0,FALSE,920,-0.28373771,1611001036_14.csv,schedule_4,0.829132837061747
8,17:44.6,FALSE,RIGHT,2454,0,0,0,0,FALSE,954,-0.222420211,1611001036_14.csv,schedule_4,0.170648333451993
9,17:47.0,FALSE,RIGHT,2490,0,0,0,0,FALSE,990,-0.1574958,1611001036_14.csv,schedule_4,0.804548931032389
10,17:49.7,FALSE,RIGHT,2706,0,1,1,0,FALSE,1206,0.232050665,1611001036_14.csv,schedule_4,0.804668963641904
11,17:52.0,TRUE,LEFT,2264,1,0,1,0,FALSE,764,-0.565076824,1611001036_14.csv,schedule_4,0.195232827859402
12,17:55.4,FALSE,RIGHT,3264,1,1,1,1,FALSE,1764,1.238379033,1611001036_14.csv,schedule_4,0.163049581912697
13,17:58.4,TRUE,LEFT,3140,1,1,1,1,FALSE,1640,1.014750507,1611001036_14.csv,schedule_4,0.219235257366343
14,18:01.3,FALSE,RIGHT,2894,1,1,1,1,FALSE,1394,0.571100366,1611001036_14.csv,schedule_4,0.201235762339255
15,18:03.8,TRUE,LEFT,2468,0,1,0,1,FALSE,968,-0.197171829,1611001036_14.csv,schedule_4,0.298578885966737
16,18:06.8,FALSE,RIGHT,2990,0,0,0,0,FALSE,1490,0.744232128,1611001036_14.csv,schedule_4,0.208131475241999
17,18:09.4,FALSE,RIGHT,2648,0,0,0,0,FALSE,1148,0.127450225,1611001036_14.csv,schedule_4,0.750115131901349
18,18:11.7,TRUE,LEFT,2296,0,0,0,0,FALSE,796,-0.507366236,1611001036_14.csv,schedule_4,0.31642038406295
19,18:14.2,TRUE,LEFT,2492,0,0,0,0,FALSE,992,-0.153888888,1611001036_14.csv,schedule_4,0.779904072930399
20,18:17.0,TRUE,LEFT,2769,1,0,1,0,FALSE,1269,0.345668384,1611001036_14.csv,schedule_4,0.822570522763081
21,18:19.4,FALSE,RIGHT,2398,0,1,1,0,FALSE,898,-0.323413739,1611001036_14.csv,schedule_4,0.456740784658991
22,18:21.8,FALSE,RIGHT,2451,1,1,1,1,FALSE,951,-0.227830578,1611001036_14.csv,schedule_4,0.766766242327729
23,18:24.3,TRUE,LEFT,2492,1,1,1,1,FALSE,992,-0.153888888,1611001036_14.csv,schedule_4,0.172661827823231
24,18:27.6,FALSE,RIGHT,3093,1,1,1,1,FALSE,1593,0.929988082,1611001036_14.csv,schedule_4,0.270891955473329
25,18:30.1,FALSE,RIGHT,2697,1,0,0,1,FALSE,1197,0.215819562,1611001036_14.csv,schedule_4,0.735827576538834
26,18:32.5,TRUE,LEFT,2374,0,0,0,0,FALSE,874,-0.366696679,1611001036_14.csv,schedule_4,0.172099539876062
27,18:35.3,FALSE,RIGHT,2776,0,0,0,0,FALSE,1276,0.358292575,1611001036_14.csv,schedule_4,0.149582466157848
28,18:37.7,TRUE,LEFT,2422,0,0,0,0,FALSE,922,-0.280130798,1611001036_14.csv,schedule_4,0.19251874861343
29,18:40.2,FALSE,RIGHT,2508,0,0,0,0,FALSE,1008,-0.125033595,1611001036_14.csv,schedule_4,0.206809748789244
30,18:42.6,FALSE,RIGHT,2398,0,0,0,0,FALSE,898,-0.323413739,1611001036_14.csv,schedule_4,0.834362298205215
31,18:44.9,FALSE,RIGHT,2350,0,0,0,0,FALSE,850,-0.40997962,1611001036_14.csv,schedule_4,0.715454693365146
32,18:47.4,TRUE,LEFT,2501,0,0,0,0,FALSE,1001,-0.137657786,1611001036_14.csv,schedule_4,0.31958325230791
33,18:49.7,FALSE,RIGHT,2231,0,0,0,0,FALSE,731,-0.624590867,1611001036_14.csv,schedule_4,0.157941811177691
34,18:53.6,FALSE,RIGHT,3809,0,1,1,0,FALSE,2309,2.221262475,1611001036_14.csv,schedule_4,0.795650066480114
35,18:55.9,TRUE,LEFT,2388,1,0,1,0,FALSE,888,-0.341448297,1611001036_14.csv,schedule_4,0.319215626129434
36,18:58.2,TRUE,LEFT,2382,1,1,1,1,FALSE,882,-0.352269033,1611001036_14.csv,schedule_4,0.704102348556207
37,19:00.7,TRUE,LEFT,2414,1,1,1,1,FALSE,914,-0.294558445,1611001036_14.csv,schedule_4,0.837110403967153
38,19:03.1,TRUE,LEFT,2439,1,1,1,1,FALSE,939,-0.249472049,1611001036_14.csv,schedule_4,0.887474529414127
39,19:05.5,TRUE,LEFT,2372,0,1,0,1,FALSE,872,-0.370303591,1611001036_14.csv,schedule_4,0.902384628741173
40,19:08.1,TRUE,LEFT,2627,0,0,0,0,FALSE,1127,0.089577652,1611001036_14.csv,schedule_4,0.593201255323476
41,19:10.5,FALSE,RIGHT,2334,0,1,1,0,FALSE,834,-0.438834914,1611001036_14.csv,schedule_4,0.0850941851158767
42,19:12.8,FALSE,RIGHT,2351,0,0,0,0,FALSE,851,-0.408176164,1611001036_14.csv,schedule_4,0.758304863147772
43,19:15.2,TRUE,LEFT,2374,0,0,0,0,FALSE,874,-0.366696679,1611001036_14.csv,schedule_4,0.319346960436976
44,19:17.6,FALSE,RIGHT,2413,1,0,0,1,FALSE,913,-0.296361901,1611001036_14.csv,schedule_4,0.159195524321758
45,19:19.9,FALSE,RIGHT,2334,0,0,0,0,FALSE,834,-0.438834914,1611001036_14.csv,schedule_4,0.809693996547487
46,19:22.2,TRUE,LEFT,2256,0,0,0,0,FALSE,756,-0.57950447,1611001036_14.csv,schedule_4,0.182778175659046
47,19:24.5,TRUE,LEFT,2359,0,0,0,0,FALSE,859,-0.393748517,1611001036_14.csv,schedule_4,0.769801085383468
48,19:26.9,TRUE,LEFT,2365,0,0,0,0,FALSE,865,-0.382927782,1611001036_14.csv,schedule_4,0.92886338305092
49,19:29.0,FALSE,RIGHT,2185,0,0,0,0,FALSE,685,-0.707549836,1611001036_14.csv,schedule_4,0.121992140706815
50,19:31.4,TRUE,LEFT,2358,0,0,0,0,FALSE,858,-0.395551973,1611001036_14.csv,schedule_4,0.243327037723837
51,19:34.4,TRUE,LEFT,2989,0,0,0,0,FALSE,1489,0.742428673,1611001036_14.csv,schedule_4,0.77583860411301
52,19:36.6,FALSE,RIGHT,2155,0,0,0,0,FALSE,655,-0.761653512,1611001036_14.csv,schedule_4,0.105890994502589
53,19:39.6,FALSE,RIGHT,3003,0,1,1,0,FALSE,1503,0.767677055,1611001036_14.csv,schedule_4,0.757156241657822
54,19:42.1,TRUE,LEFT,2501,0,1,0,1,FALSE,1001,-0.137657786,1611001036_14.csv,schedule_4,0.319203843128508
55,19:44.4,TRUE,LEFT,2309,0,0,0,0,FALSE,809,-0.48392131,1611001036_14.csv,schedule_4,0.770590826815449
56,19:46.7,TRUE,LEFT,2329,0,1,0,1,FALSE,829,-0.447852193,1611001036_14.csv,schedule_4,0.894735618156855
57,19:49.0,TRUE,LEFT,2334,0,0,0,0,FALSE,834,-0.438834914,1611001036_14.csv,schedule_4,0.846091881171931
58,19:51.3,TRUE,LEFT,2232,0,0,0,0,FALSE,732,-0.622787411,1611001036_14.csv,schedule_4,0.848142913966744
59,19:53.6,TRUE,LEFT,2342,0,0,0,0,FALSE,842,-0.424407267,1611001036_14.csv,schedule_4,0.849647132109186
60,19:55.8,TRUE,LEFT,2208,0,0,0,0,FALSE,708,-0.666070352,1611001036_14.csv,schedule_4,0.850808558519638
61,19:58.3,TRUE,LEFT,2486,1,0,1,0,FALSE,986,-0.164709623,1611001036_14.csv,schedule_4,0.851740735106424
62,20:00.7,TRUE,LEFT,2382,0,1,0,1,FALSE,882,-0.352269033,1611001036_14.csv,schedule_4,0.615751868740022
63,20:03.1,FALSE,RIGHT,2382,0,0,0,0,FALSE,882,-0.352269033,1611001036_14.csv,schedule_4,0.427632348849814
64,20:05.3,FALSE,RIGHT,2264,0,0,0,0,FALSE,764,-0.565076824,1611001036_14.csv,schedule_4,0.746754774590245
65,20:07.6,TRUE,LEFT,2240,0,0,0,0,FALSE,740,-0.608359764,1611001036_14.csv,schedule_4,0.319197460172422
66,20:09.8,FALSE,RIGHT,2232,0,0,0,0,FALSE,732,-0.622787411,1611001036_14.csv,schedule_4,0.228782843399704
67,20:12.0,FALSE,RIGHT,2192,0,0,0,0,FALSE,692,-0.694925645,1611001036_14.csv,schedule_4,0.747593947945787
68,20:14.4,FALSE,RIGHT,2382,0,1,1,0,FALSE,882,-0.352269033,1611001036_14.csv,schedule_4,0.680916616249146
69,20:16.8,FALSE,RIGHT,2422,1,0,0,1,FALSE,922,-0.280130798,1611001036_14.csv,schedule_4,0.681066708851205
70,20:19.3,TRUE,LEFT,2460,0,0,0,0,FALSE,960,-0.211599476,1611001036_14.csv,schedule_4,0.194844643450466
71,20:21.8,FALSE,RIGHT,2524,1,0,0,1,FALSE,1024,-0.096178301,1611001036_14.csv,schedule_4,0.133312562117206
72,20:24.0,FALSE,RIGHT,2232,0,0,0,0,FALSE,732,-0.622787411,1611001036_14.csv,schedule_4,0.773857992744253
73,20:26.6,TRUE,LEFT,2580,0,0,0,0,FALSE,1080,0.004815227,1611001036_14.csv,schedule_4,0.142615989354236
74,20:29.0,TRUE,LEFT,2358,0,0,0,0,FALSE,858,-0.395551973,1611001036_14.csv,schedule_4,0.70530061452924
