trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_Original,RT_Clipped,RT_Net,RT_zscore,subject_file,schedule
19,20:32.7,TRUE,RIGHT,3476,0,0,0,0,FALSE,3476,3476,1976,0.023,1610551159_55.csv,schedule_7
20,20:35.7,FALSE,LEFT,3102,0,0,0,0,FALSE,3102,3102,1602,-0.076,1610551159_55.csv,schedule_7
21,20:38.4,TRUE,RIGHT,2643,0,0,0,0,FALSE,2643,2643,1143,-0.198,1610551159_55.csv,schedule_7
22,20:40.7,FALSE,LEFT,2391,0,1,1,0,FALSE,2391,2391,891,-0.265,1610551159_55.csv,schedule_7
23,20:43.1,FALSE,LEFT,2321,0,0,0,0,FALSE,2321,2321,821,-0.284,1610551159_55.csv,schedule_7
24,20:45.4,FALSE,LEFT,2321,0,0,0,0,FALSE,2321,2321,821,-0.284,1610551159_55.csv,schedule_7
25,20:47.7,FALSE,LEFT,2360,0,0,0,0,FALSE,2360,2360,860,-0.273,1610551159_55.csv,schedule_7
26,20:50.1,FALSE,LEFT,2392,0,0,0,0,FALSE,2392,2392,892,-0.265,1610551159_55.csv,schedule_7
27,20:52.7,TRUE,RIGHT,2495,0,0,0,0,FALSE,2495,2495,995,-0.237,1610551159_55.csv,schedule_7
28,20:55.1,FALSE,LEFT,2458,0,1,1,0,FALSE,2458,2458,958,-0.247,1610551159_55.csv,schedule_7
29,20:57.5,TRUE,RIGHT,2389,1,0,1,0,FALSE,2389,2389,889,-0.266,1610551159_55.csv,schedule_7
30,21:04.1,TRUE,RIGHT,6448,0,1,0,1,FALSE,6448,6448,4948,0.812,1610551159_55.csv,schedule_7
31,21:06.7,FALSE,LEFT,2646,0,0,0,0,FALSE,2646,2646,1146,-0.197,1610551159_55.csv,schedule_7
32,21:10.4,FALSE,LEFT,3666,0,0,0,0,FALSE,3666,3666,2166,0.073,1610551159_55.csv,schedule_7
33,21:13.8,FALSE,LEFT,3465,0,0,0,0,FALSE,3465,3465,1965,0.02,1610551159_55.csv,schedule_7
34,21:16.2,FALSE,LEFT,2393,0,0,0,0,FALSE,2393,2393,893,-0.265,1610551159_55.csv,schedule_7
35,21:18.5,TRUE,RIGHT,2350,0,0,0,0,FALSE,2350,2350,850,-0.276,1610551159_55.csv,schedule_7
36,21:20.9,FALSE,LEFT,2403,0,0,0,0,FALSE,2403,2403,903,-0.262,1610551159_55.csv,schedule_7
37,21:24.7,FALSE,LEFT,3687,0,0,0,0,FALSE,3687,3687,2187,0.079,1610551159_55.csv,schedule_7
38,21:28.2,FALSE,LEFT,3533,0,1,1,0,FALSE,3533,3533,2033,0.038,1610551159_55.csv,schedule_7
39,21:30.6,FALSE,LEFT,2403,0,0,0,0,FALSE,2403,2403,903,-0.262,1610551159_55.csv,schedule_7
40,21:32.9,TRUE,RIGHT,2390,0,0,0,0,FALSE,2390,2390,890,-0.265,1610551159_55.csv,schedule_7
41,21:35.3,FALSE,LEFT,2401,0,1,1,0,FALSE,2401,2401,901,-0.262,1610551159_55.csv,schedule_7
42,21:37.7,FALSE,LEFT,2383,0,0,0,0,FALSE,2383,2383,883,-0.267,1610551159_55.csv,schedule_7
43,21:40.1,FALSE,LEFT,2371,0,0,0,0,FALSE,2371,2371,871,-0.27,1610551159_55.csv,schedule_7
44,21:42.9,FALSE,LEFT,2819,0,1,1,0,FALSE,2819,2819,1319,-0.151,1610551159_55.csv,schedule_7
45,21:45.5,FALSE,LEFT,2602,0,0,0,0,FALSE,2602,2602,1102,-0.209,1610551159_55.csv,schedule_7
46,21:48.0,TRUE,RIGHT,2388,1,0,1,0,FALSE,2388,2388,888,-0.266,1610551159_55.csv,schedule_7
47,21:51.4,TRUE,RIGHT,3389,0,1,0,1,FALSE,3389,3389,1889,0,1610551159_55.csv,schedule_7
48,21:55.2,TRUE,RIGHT,3819,0,1,0,1,FALSE,3819,3819,2319,0.114,1610551159_55.csv,schedule_7
49,21:58.0,TRUE,RIGHT,2888,0,0,0,0,FALSE,2888,2888,1388,-0.133,1610551159_55.csv,schedule_7
50,22:00.5,FALSE,LEFT,2521,0,1,1,0,FALSE,2521,2521,1021,-0.231,1610551159_55.csv,schedule_7
51,22:02.9,TRUE,RIGHT,2405,1,1,1,1,FALSE,2405,2405,905,-0.261,1610551159_55.csv,schedule_7
52,22:06.2,TRUE,RIGHT,3122,0,1,0,1,FALSE,3122,3122,1622,-0.071,1610551159_55.csv,schedule_7
53,22:08.6,FALSE,LEFT,2509,0,0,0,0,FALSE,2509,2509,1009,-0.234,1610551159_55.csv,schedule_7
54,22:11.3,TRUE,RIGHT,2737,0,0,0,0,FALSE,2737,2737,1237,-0.173,1610551159_55.csv,schedule_7
55,22:13.7,FALSE,LEFT,2445,0,0,0,0,FALSE,2445,2445,945,-0.251,1610551159_55.csv,schedule_7
56,22:16.2,TRUE,RIGHT,2426,1,0,1,0,FALSE,2426,2426,926,-0.256,1610551159_55.csv,schedule_7
57,22:18.6,TRUE,RIGHT,2454,0,0,0,0,FALSE,2454,2454,954,-0.248,1610551159_55.csv,schedule_7
58,22:21.0,FALSE,LEFT,2418,0,1,1,0,FALSE,2418,2418,918,-0.258,1610551159_55.csv,schedule_7
59,22:23.9,FALSE,LEFT,2835,0,1,1,0,FALSE,2835,2835,1335,-0.147,1610551159_55.csv,schedule_7
60,22:26.2,TRUE,RIGHT,2352,0,1,0,1,FALSE,2352,2352,852,-0.275,1610551159_55.csv,schedule_7
61,22:29.1,FALSE,LEFT,2834,1,0,0,1,FALSE,2834,2834,1334,-0.147,1610551159_55.csv,schedule_7
62,22:31.6,TRUE,RIGHT,2562,1,0,1,0,FALSE,2562,2562,1062,-0.22,1610551159_55.csv,schedule_7
63,22:33.9,FALSE,LEFT,2320,0,0,0,0,FALSE,2320,2320,820,-0.284,1610551159_55.csv,schedule_7
64,22:36.8,TRUE,RIGHT,2829,0,0,0,0,FALSE,2829,2829,1329,-0.149,1610551159_55.csv,schedule_7
65,22:39.2,FALSE,LEFT,2408,0,0,0,0,FALSE,2408,2408,908,-0.261,1610551159_55.csv,schedule_7
66,22:41.7,TRUE,RIGHT,2466,1,0,1,0,FALSE,2466,2466,966,-0.245,1610551159_55.csv,schedule_7
67,22:44.0,FALSE,LEFT,2317,1,0,0,1,FALSE,2317,2317,817,-0.285,1610551159_55.csv,schedule_7
68,22:46.7,TRUE,RIGHT,2695,1,0,1,0,FALSE,2695,2695,1195,-0.184,1610551159_55.csv,schedule_7
69,22:49.0,FALSE,LEFT,2322,1,1,1,1,FALSE,2322,2322,822,-0.283,1610551159_55.csv,schedule_7
70,22:51.3,TRUE,RIGHT,2340,0,1,0,1,FALSE,2340,2340,840,-0.279,1610551159_55.csv,schedule_7
71,22:53.8,FALSE,LEFT,2440,0,1,1,0,FALSE,2440,2440,940,-0.252,1610551159_55.csv,schedule_7
72,22:56.1,TRUE,RIGHT,2307,0,1,0,1,FALSE,2307,2307,807,-0.287,1610551159_55.csv,schedule_7
73,22:58.4,FALSE,LEFT,2314,0,0,0,0,FALSE,2314,2314,814,-0.285,1610551159_55.csv,schedule_7
74,23:01.0,TRUE,RIGHT,2627,1,0,1,0,FALSE,2627,2627,1127,-0.202,1610551159_55.csv,schedule_7
75,23:04.1,FALSE,LEFT,2853,1,0,0,1,FALSE,2853,2853,1353,-0.142,1610551159_55.csv,schedule_7
76,23:06.3,TRUE,RIGHT,2385,0,0,0,0,FALSE,2385,2385,885,-0.267,1610551159_55.csv,schedule_7
77,23:08.6,FALSE,LEFT,2335,0,0,0,0,FALSE,2335,2335,835,-0.28,1610551159_55.csv,schedule_7
78,23:11.1,TRUE,RIGHT,2523,0,0,0,0,FALSE,2523,2523,1023,-0.23,1610551159_55.csv,schedule_7
79,23:13.6,FALSE,LEFT,2465,0,0,0,0,FALSE,2465,2465,965,-0.245,1610551159_55.csv,schedule_7
80,23:16.2,TRUE,RIGHT,2651,0,0,0,0,FALSE,2651,2651,1151,-0.196,1610551159_55.csv,schedule_7
81,23:19.6,FALSE,LEFT,3290,0,0,0,0,FALSE,3290,3290,1790,-0.026,1610551159_55.csv,schedule_7
82,23:21.9,TRUE,RIGHT,2350,1,0,1,0,FALSE,2350,2350,850,-0.276,1610551159_55.csv,schedule_7
83,23:24.2,FALSE,LEFT,2352,0,0,0,0,FALSE,2352,2352,852,-0.275,1610551159_55.csv,schedule_7
84,23:26.7,TRUE,RIGHT,2466,1,0,1,0,FALSE,2466,2466,966,-0.245,1610551159_55.csv,schedule_7
85,23:29.1,FALSE,LEFT,2400,1,1,1,1,FALSE,2400,2400,900,-0.263,1610551159_55.csv,schedule_7
86,23:31.6,TRUE,RIGHT,2468,0,1,0,1,FALSE,2468,2468,968,-0.245,1610551159_55.csv,schedule_7
87,23:33.9,FALSE,LEFT,2305,0,0,0,0,FALSE,2305,2305,805,-0.288,1610551159_55.csv,schedule_7
88,23:36.2,TRUE,RIGHT,2306,0,0,0,0,FALSE,2306,2306,806,-0.288,1610551159_55.csv,schedule_7
89,24:10.7,FALSE,LEFT,34472,1,0,0,1,FALSE,34472,34472,32972,8.249,1610551159_55.csv,schedule_7
90,24:14.0,TRUE,RIGHT,3291,0,1,0,1,FALSE,3291,3291,1791,-0.026,1610551159_55.csv,schedule_7
91,24:19.0,FALSE,LEFT,4954,1,0,0,1,FALSE,4954,4954,3454,0.415,1610551159_55.csv,schedule_7
92,24:22.2,TRUE,RIGHT,3275,0,1,0,1,FALSE,3275,3275,1775,-0.03,1610551159_55.csv,schedule_7
93,24:24.5,FALSE,LEFT,2341,1,0,0,1,FALSE,2341,2341,841,-0.278,1610551159_55.csv,schedule_7
94,24:27.7,TRUE,RIGHT,3080,0,1,0,1,FALSE,3080,3080,1580,-0.082,1610551159_55.csv,schedule_7
95,24:29.9,FALSE,LEFT,2351,1,0,0,1,FALSE,2351,2351,851,-0.276,1610551159_55.csv,schedule_7
96,24:33.0,TRUE,RIGHT,3028,0,1,0,1,FALSE,3028,3028,1528,-0.096,1610551159_55.csv,schedule_7
97,24:35.3,FALSE,LEFT,2330,1,0,0,1,FALSE,2330,2330,830,-0.281,1610551159_55.csv,schedule_7
98,24:56.8,TRUE,RIGHT,21429,0,1,0,1,FALSE,21429,21429,19929,4.787,1610551159_55.csv,schedule_7
99,24:59.1,FALSE,LEFT,2371,1,0,0,1,FALSE,2371,2371,871,-0.27,1610551159_55.csv,schedule_7
0,19:23.1,TRUE,LEFT,1746,1,0,1,0,FALSE,1746,1746,246,-0.392,1610551160_54.csv,schedule_7
1,19:26.1,TRUE,LEFT,3010,1,0,1,0,FALSE,3010,3010,1510,0.323,1610551160_54.csv,schedule_7
2,19:28.6,TRUE,LEFT,2474,0,0,0,0,FALSE,2474,2474,974,0.02,1610551160_54.csv,schedule_7
3,19:31.0,TRUE,LEFT,2394,0,0,0,0,FALSE,2394,2394,894,-0.025,1610551160_54.csv,schedule_7
4,19:34.0,TRUE,LEFT,2990,0,0,0,0,FALSE,2990,2990,1490,0.312,1610551160_54.csv,schedule_7
5,19:36.3,FALSE,RIGHT,2376,0,0,0,0,FALSE,2376,2376,876,-0.035,1610551160_54.csv,schedule_7
6,19:38.7,TRUE,LEFT,2356,0,0,0,0,FALSE,2356,2356,856,-0.047,1610551160_54.csv,schedule_7
7,19:41.0,FALSE,RIGHT,2303,0,0,0,0,FALSE,2303,2303,803,-0.077,1610551160_54.csv,schedule_7
8,19:43.4,TRUE,LEFT,2332,0,0,0,0,FALSE,2332,2332,832,-0.06,1610551160_54.csv,schedule_7
9,19:45.8,FALSE,RIGHT,2414,0,0,0,0,FALSE,2414,2414,914,-0.014,1610551160_54.csv,schedule_7
10,19:48.0,TRUE,LEFT,2272,0,0,0,0,FALSE,2272,2272,772,-0.094,1610551160_54.csv,schedule_7
11,19:50.2,FALSE,RIGHT,2234,0,0,0,0,FALSE,2234,2234,734,-0.116,1610551160_54.csv,schedule_7
12,19:52.6,TRUE,LEFT,2235,1,0,1,0,FALSE,2235,2235,735,-0.115,1610551160_54.csv,schedule_7
13,19:54.7,TRUE,LEFT,2207,1,0,1,0,FALSE,2207,2207,707,-0.131,1610551160_54.csv,schedule_7
14,19:57.0,TRUE,LEFT,2264,0,0,0,0,FALSE,2264,2264,764,-0.099,1610551160_54.csv,schedule_7
15,19:59.3,TRUE,LEFT,2313,0,0,0,0,FALSE,2313,2313,813,-0.071,1610551160_54.csv,schedule_7
16,20:01.5,TRUE,LEFT,2274,0,0,0,0,FALSE,2274,2274,774,-0.093,1610551160_54.csv,schedule_7
17,20:03.9,TRUE,LEFT,2306,0,0,0,0,FALSE,2306,2306,806,-0.075,1610551160_54.csv,schedule_7
18,20:06.5,FALSE,RIGHT,2569,0,0,0,0,FALSE,2569,2569,1069,0.074,1610551160_54.csv,schedule_7
19,20:08.6,TRUE,LEFT,2213,0,0,0,0,FALSE,2213,2213,713,-0.127,1610551160_54.csv,schedule_7
20,20:10.8,TRUE,LEFT,2150,0,0,0,0,FALSE,2150,2150,650,-0.163,1610551160_54.csv,schedule_7
21,20:13.0,TRUE,LEFT,2202,0,0,0,0,FALSE,2202,2202,702,-0.134,1610551160_54.csv,schedule_7
22,20:15.2,TRUE,LEFT,2204,1,0,1,0,FALSE,2204,2204,704,-0.133,1610551160_54.csv,schedule_7
23,20:17.5,TRUE,LEFT,2349,0,0,0,0,FALSE,2349,2349,849,-0.051,1610551160_54.csv,schedule_7
24,20:19.8,TRUE,LEFT,2217,0,0,0,0,FALSE,2217,2217,717,-0.125,1610551160_54.csv,schedule_7
25,20:39.9,FALSE,RIGHT,19812,0,0,0,0,FALSE,19812,19812,18312,9.827,1610551160_54.csv,schedule_7
26,20:41.9,TRUE,LEFT,2307,0,0,0,0,FALSE,2307,2307,807,-0.074,1610551160_54.csv,schedule_7
27,20:44.1,TRUE,LEFT,2191,0,0,0,0,FALSE,2191,2191,691,-0.14,1610551160_54.csv,schedule_7
28,20:46.4,TRUE,LEFT,2249,1,0,1,0,FALSE,2249,2249,749,-0.107,1610551160_54.csv,schedule_7
29,20:48.5,TRUE,LEFT,2182,1,0,1,0,FALSE,2182,2182,682,-0.145,1610551160_54.csv,schedule_7
30,20:50.6,TRUE,LEFT,2126,0,1,0,1,FALSE,2126,2126,626,-0.177,1610551160_54.csv,schedule_7
31,20:52.9,TRUE,LEFT,2282,0,0,0,0,FALSE,2282,2282,782,-0.088,1610551160_54.csv,schedule_7
32,20:55.2,TRUE,LEFT,2311,0,0,0,0,FALSE,2311,2311,811,-0.072,1610551160_54.csv,schedule_7
33,20:57.4,TRUE,LEFT,2184,0,0,0,0,FALSE,2184,2184,684,-0.144,1610551160_54.csv,schedule_7
34,20:59.6,TRUE,LEFT,2228,0,0,0,0,FALSE,2228,2228,728,-0.119,1610551160_54.csv,schedule_7
35,21:01.8,TRUE,LEFT,2224,0,0,0,0,FALSE,2224,2224,724,-0.121,1610551160_54.csv,schedule_7
36,21:04.1,TRUE,LEFT,2172,0,0,0,0,FALSE,2172,2172,672,-0.151,1610551160_54.csv,schedule_7
37,21:06.2,TRUE,LEFT,2192,0,0,0,0,FALSE,2192,2192,692,-0.139,1610551160_54.csv,schedule_7
38,21:08.5,TRUE,LEFT,2207,1,0,1,0,FALSE,2207,2207,707,-0.131,1610551160_54.csv,schedule_7
39,21:10.6,TRUE,LEFT,2167,0,0,0,0,FALSE,2167,2167,667,-0.153,1610551160_54.csv,schedule_7
40,21:12.8,TRUE,LEFT,2159,0,0,0,0,FALSE,2159,2159,659,-0.158,1610551160_54.csv,schedule_7
41,21:14.9,TRUE,LEFT,2113,1,0,1,0,FALSE,2113,2113,613,-0.184,1610551160_54.csv,schedule_7
42,21:17.5,FALSE,RIGHT,2590,0,0,0,0,FALSE,2590,2590,1090,0.086,1610551160_54.csv,schedule_7
43,21:20.0,TRUE,LEFT,2486,0,0,0,0,FALSE,2486,2486,986,0.027,1610551160_54.csv,schedule_7
44,21:22.2,TRUE,LEFT,2200,1,0,1,0,FALSE,2200,2200,700,-0.135,1610551160_54.csv,schedule_7
45,21:24.4,TRUE,LEFT,2202,0,0,0,0,FALSE,2202,2202,702,-0.134,1610551160_54.csv,schedule_7
46,21:26.8,TRUE,LEFT,2406,1,0,1,0,FALSE,2406,2406,906,-0.018,1610551160_54.csv,schedule_7
47,21:29.0,TRUE,LEFT,2208,0,1,0,1,FALSE,2208,2208,708,-0.13,1610551160_54.csv,schedule_7
48,21:31.2,TRUE,LEFT,2242,0,1,0,1,FALSE,2242,2242,742,-0.111,1610551160_54.csv,schedule_7
49,21:33.6,TRUE,LEFT,2363,0,0,0,0,FALSE,2363,2363,863,-0.043,1610551160_54.csv,schedule_7
50,21:35.8,TRUE,LEFT,2205,1,0,1,0,FALSE,2205,2205,705,-0.132,1610551160_54.csv,schedule_7
51,21:38.0,TRUE,LEFT,2204,1,1,1,1,FALSE,2204,2204,704,-0.133,1610551160_54.csv,schedule_7
52,21:40.2,TRUE,LEFT,2178,0,1,0,1,FALSE,2178,2178,678,-0.147,1610551160_54.csv,schedule_7
53,21:42.3,TRUE,LEFT,2112,0,0,0,0,FALSE,2112,2112,612,-0.185,1610551160_54.csv,schedule_7
54,21:44.4,TRUE,LEFT,2126,0,0,0,0,FALSE,2126,2126,626,-0.177,1610551160_54.csv,schedule_7
55,21:46.6,TRUE,LEFT,2175,0,0,0,0,FALSE,2175,2175,675,-0.149,1610551160_54.csv,schedule_7
56,21:48.8,TRUE,LEFT,2205,1,0,1,0,FALSE,2205,2205,705,-0.132,1610551160_54.csv,schedule_7
57,21:51.0,TRUE,LEFT,2248,0,0,0,0,FALSE,2248,2248,748,-0.108,1610551160_54.csv,schedule_7
58,21:55.1,TRUE,LEFT,3764,1,0,1,0,FALSE,3764,3764,2264,0.75,1610551160_54.csv,schedule_7
59,21:57.1,TRUE,LEFT,2278,1,0,1,0,FALSE,2278,2278,778,-0.091,1610551160_54.csv,schedule_7
60,21:59.2,TRUE,LEFT,2092,0,1,0,1,FALSE,2092,2092,592,-0.196,1610551160_54.csv,schedule_7
61,22:01.3,TRUE,LEFT,2105,0,1,0,1,FALSE,2105,2105,605,-0.189,1610551160_54.csv,schedule_7
62,22:03.5,TRUE,LEFT,2217,1,0,1,0,FALSE,2217,2217,717,-0.125,1610551160_54.csv,schedule_7
63,22:05.7,TRUE,LEFT,2206,0,0,0,0,FALSE,2206,2206,706,-0.131,1610551160_54.csv,schedule_7
64,22:08.0,TRUE,LEFT,2308,0,0,0,0,FALSE,2308,2308,808,-0.074,1610551160_54.csv,schedule_7
65,22:10.2,TRUE,LEFT,2196,0,0,0,0,FALSE,2196,2196,696,-0.137,1610551160_54.csv,schedule_7
66,22:12.4,TRUE,LEFT,2232,1,0,1,0,FALSE,2232,2232,732,-0.117,1610551160_54.csv,schedule_7
67,22:14.7,TRUE,LEFT,2230,0,1,0,1,FALSE,2230,2230,730,-0.118,1610551160_54.csv,schedule_7
68,22:16.9,TRUE,LEFT,2186,1,0,1,0,FALSE,2186,2186,686,-0.143,1610551160_54.csv,schedule_7
69,22:19.0,TRUE,LEFT,2196,1,1,1,1,FALSE,2196,2196,696,-0.137,1610551160_54.csv,schedule_7
70,22:21.3,TRUE,LEFT,2264,0,1,0,1,FALSE,2264,2264,764,-0.099,1610551160_54.csv,schedule_7
71,22:23.5,TRUE,LEFT,2228,1,0,1,0,FALSE,2228,2228,728,-0.119,1610551160_54.csv,schedule_7
72,22:25.8,TRUE,LEFT,2244,0,1,0,1,FALSE,2244,2244,744,-0.11,1610551160_54.csv,schedule_7
73,22:28.0,TRUE,LEFT,2208,0,0,0,0,FALSE,2208,2208,708,-0.13,1610551160_54.csv,schedule_7
74,22:30.2,TRUE,LEFT,2196,1,0,1,0,FALSE,2196,2196,696,-0.137,1610551160_54.csv,schedule_7
75,22:32.3,TRUE,LEFT,2157,0,1,0,1,FALSE,2157,2157,657,-0.159,1610551160_54.csv,schedule_7
76,22:34.6,TRUE,LEFT,2234,0,0,0,0,FALSE,2234,2234,734,-0.116,1610551160_54.csv,schedule_7
77,22:36.7,TRUE,LEFT,2171,0,0,0,0,FALSE,2171,2171,671,-0.151,1610551160_54.csv,schedule_7
78,22:39.0,TRUE,LEFT,2252,0,0,0,0,FALSE,2252,2252,752,-0.105,1610551160_54.csv,schedule_7
79,22:41.2,TRUE,LEFT,2198,0,0,0,0,FALSE,2198,2198,698,-0.136,1610551160_54.csv,schedule_7
80,22:43.5,TRUE,LEFT,2284,0,0,0,0,FALSE,2284,2284,784,-0.087,1610551160_54.csv,schedule_7
81,22:45.7,TRUE,LEFT,2218,0,0,0,0,FALSE,2218,2218,718,-0.125,1610551160_54.csv,schedule_7
82,22:47.9,TRUE,LEFT,2254,1,0,1,0,FALSE,2254,2254,754,-0.104,1610551160_54.csv,schedule_7
83,22:50.1,TRUE,LEFT,2156,0,0,0,0,FALSE,2156,2156,656,-0.16,1610551160_54.csv,schedule_7
84,22:52.3,TRUE,LEFT,2204,1,0,1,0,FALSE,2204,2204,704,-0.133,1610551160_54.csv,schedule_7
85,22:54.5,TRUE,LEFT,2220,1,1,1,1,FALSE,2220,2220,720,-0.123,1610551160_54.csv,schedule_7
86,22:56.7,TRUE,LEFT,2154,0,1,0,1,FALSE,2154,2154,654,-0.161,1610551160_54.csv,schedule_7
87,22:59.1,TRUE,LEFT,2432,0,0,0,0,FALSE,2432,2432,932,-0.004,1610551160_54.csv,schedule_7
88,23:01.2,TRUE,LEFT,2097,0,0,0,0,FALSE,2097,2097,597,-0.193,1610551160_54.csv,schedule_7
89,23:03.4,TRUE,LEFT,2191,0,1,0,1,FALSE,2191,2191,691,-0.14,1610551160_54.csv,schedule_7
90,23:05.6,TRUE,LEFT,2140,0,1,0,1,FALSE,2140,2140,640,-0.169,1610551160_54.csv,schedule_7
91,23:07.7,TRUE,LEFT,2160,0,1,0,1,FALSE,2160,2160,660,-0.157,1610551160_54.csv,schedule_7
92,23:09.9,TRUE,LEFT,2185,0,1,0,1,FALSE,2185,2185,685,-0.143,1610551160_54.csv,schedule_7
93,23:12.0,TRUE,LEFT,2092,0,1,0,1,FALSE,2092,2092,592,-0.196,1610551160_54.csv,schedule_7
94,23:14.1,TRUE,LEFT,2169,0,1,0,1,FALSE,2169,2169,669,-0.152,1610551160_54.csv,schedule_7
95,23:16.2,TRUE,LEFT,2080,0,1,0,1,FALSE,2080,2080,580,-0.203,1610551160_54.csv,schedule_7
96,23:18.5,TRUE,LEFT,2293,0,1,0,1,FALSE,2293,2293,793,-0.082,1610551160_54.csv,schedule_7
97,23:20.7,TRUE,LEFT,2215,0,1,0,1,FALSE,2215,2215,715,-0.126,1610551160_54.csv,schedule_7
98,23:22.9,TRUE,LEFT,2172,0,1,0,1,FALSE,2172,2172,672,-0.151,1610551160_54.csv,schedule_7
99,23:25.2,TRUE,LEFT,2291,0,1,0,1,FALSE,2291,2291,791,-0.083,1610551160_54.csv,schedule_7
0,19:33.2,TRUE,RIGHT,4586,1,0,1,0,TRUE,4586,4586,3086,1.017,1610551168_21.csv,schedule_7
1,19:37.3,TRUE,RIGHT,4187,1,0,1,0,TRUE,4187,4187,2687,0.735,1610551168_21.csv,schedule_7
2,19:40.7,TRUE,RIGHT,3410,0,0,0,0,TRUE,3410,3410,1910,0.184,1610551168_21.csv,schedule_7
3,19:43.2,TRUE,RIGHT,2565,0,0,0,0,TRUE,2565,2565,1065,-0.415,1610551168_21.csv,schedule_7
4,19:46.5,TRUE,RIGHT,3177,0,0,0,0,TRUE,3177,3177,1677,0.018,1610551168_21.csv,schedule_7
5,19:48.9,TRUE,RIGHT,2495,0,0,0,0,TRUE,2495,2495,995,-0.465,1610551168_21.csv,schedule_7
6,19:51.3,TRUE,RIGHT,2453,0,0,0,0,TRUE,2453,2453,953,-0.495,1610551168_21.csv,schedule_7
7,19:54.1,FALSE,LEFT,2707,0,0,0,0,TRUE,2707,2707,1207,-0.315,1610551168_21.csv,schedule_7
8,19:56.6,TRUE,RIGHT,2563,0,0,0,0,TRUE,2563,2563,1063,-0.417,1610551168_21.csv,schedule_7
9,19:59.1,TRUE,RIGHT,2479,0,0,0,0,TRUE,2479,2479,979,-0.476,1610551168_21.csv,schedule_7
10,20:01.8,TRUE,RIGHT,2697,0,0,0,0,TRUE,2697,2697,1197,-0.322,1610551168_21.csv,schedule_7
11,20:04.4,TRUE,RIGHT,2620,0,0,0,0,TRUE,2620,2620,1120,-0.376,1610551168_21.csv,schedule_7
12,20:06.8,FALSE,LEFT,2366,0,1,1,0,TRUE,2366,2366,866,-0.557,1610551168_21.csv,schedule_7
13,20:09.4,TRUE,RIGHT,2658,1,0,1,0,TRUE,2658,2658,1158,-0.35,1610551168_21.csv,schedule_7
14,20:12.9,TRUE,RIGHT,3306,0,0,0,0,TRUE,3306,3306,1806,0.11,1610551168_21.csv,schedule_7
15,20:15.8,TRUE,RIGHT,3046,0,0,0,0,TRUE,3046,3046,1546,-0.074,1610551168_21.csv,schedule_7
16,20:18.3,TRUE,RIGHT,2494,0,0,0,0,TRUE,2494,2494,994,-0.466,1610551168_21.csv,schedule_7
17,20:20.7,FALSE,LEFT,2460,0,0,0,0,TRUE,2460,2460,960,-0.49,1610551168_21.csv,schedule_7
18,20:23.4,TRUE,RIGHT,2644,0,0,0,0,TRUE,2644,2644,1144,-0.359,1610551168_21.csv,schedule_7
19,20:26.0,TRUE,RIGHT,2597,0,0,0,0,TRUE,2597,2597,1097,-0.393,1610551168_21.csv,schedule_7
20,20:29.0,FALSE,LEFT,3044,0,0,0,0,TRUE,3044,3044,1544,-0.076,1610551168_21.csv,schedule_7
21,20:31.7,TRUE,RIGHT,2697,0,0,0,0,TRUE,2697,2697,1197,-0.322,1610551168_21.csv,schedule_7
22,20:34.2,TRUE,RIGHT,2439,1,0,1,0,TRUE,2439,2439,939,-0.505,1610551168_21.csv,schedule_7
23,20:36.9,FALSE,LEFT,2713,0,0,0,0,TRUE,2713,2713,1213,-0.311,1610551168_21.csv,schedule_7
24,20:39.2,TRUE,RIGHT,2382,0,0,0,0,TRUE,2382,2382,882,-0.545,1610551168_21.csv,schedule_7
25,20:41.7,FALSE,LEFT,2446,0,0,0,0,TRUE,2446,2446,946,-0.5,1610551168_21.csv,schedule_7
26,20:44.1,TRUE,RIGHT,2447,0,0,0,0,TRUE,2447,2447,947,-0.499,1610551168_21.csv,schedule_7
27,20:46.7,TRUE,RIGHT,2611,0,0,0,0,TRUE,2611,2611,1111,-0.383,1610551168_21.csv,schedule_7
28,20:50.5,TRUE,RIGHT,3662,1,0,1,0,TRUE,3662,3662,2162,0.362,1610551168_21.csv,schedule_7
29,20:55.8,TRUE,RIGHT,5254,1,0,1,0,TRUE,5254,5254,3754,1.491,1610551168_21.csv,schedule_7
30,20:59.1,TRUE,RIGHT,3298,0,1,0,1,TRUE,3298,3298,1798,0.104,1610551168_21.csv,schedule_7
31,21:01.5,FALSE,LEFT,2586,0,0,0,0,TRUE,2586,2586,1086,-0.401,1610551168_21.csv,schedule_7
32,21:03.8,FALSE,LEFT,2248,0,0,0,0,TRUE,2248,2248,748,-0.64,1610551168_21.csv,schedule_7
33,21:06.8,TRUE,RIGHT,2974,0,0,0,0,TRUE,2974,2974,1474,-0.125,1610551168_21.csv,schedule_7
34,21:09.0,TRUE,RIGHT,2272,0,0,0,0,TRUE,2272,2272,772,-0.623,1610551168_21.csv,schedule_7
35,21:11.4,TRUE,RIGHT,2336,0,0,0,0,TRUE,2336,2336,836,-0.578,1610551168_21.csv,schedule_7
36,21:14.1,FALSE,LEFT,2698,0,0,0,0,TRUE,2698,2698,1198,-0.321,1610551168_21.csv,schedule_7
